tick,year,civilization_id,civilization_name,personality,opportunity_score,expansion_factor,trade_factor,tech_factor,energy_factor
11,1100,3a3695c8e9,Consolidated Galactican Worlds,Scientific,29.03,10.87,0.0,14.6,3.56
11,1100,494354518b,Unified Zylarite Council,Scientific,24.51,0.0,3.04,16.97,4.5
11,1100,a425d5c923,Allied Thranari Systems,Scientific,18.78,0.0,2.02,13.19,3.57
11,1100,9cad00795f,Allied Aethelgardian Systems,Diplomatic,31.9,0.0,11.91,9.99,10.0
11,1100,155f4eead5,The Aethelgardan Federation,Scientific,33.53,0.0,8.58,14.95,10.0
11,1100,35b25d7eaf,Unified Aethelgardis Council,Scientific,41.29,0.0,11.51,19.79,10.0
11,1100,4e674c46b8,Aethelgardan Directorate,Scientific,38.01,0.0,8.58,19.43,10.0
11,1100,e4a60e62b6,Unified Zeloid Council,Scientific,46.37,0.0,20.06,16.3,10.0
11,1100,24423298c0,Scientific Zylaroid Union,Scientific,38.46,0.0,17.61,16.36,4.5
11,1100,95985a8620,Xenan Directorate,Scientific,46.18,0.0,21.68,20.0,4.5
11,1100,80be4440e8,Kaelumis Directorate,Scientific,46.75,0.0,18.83,17.92,10.0
11,1100,c7a93adf27,The Thranis Federation,Scientific,44.41,0.0,21.25,13.16,10.0
11,1100,df2217070a,Allied Thranari Systems,Scientific,36.73,0.0,17.61,14.62,4.5
11,1100,c64460376e,Gamma-orionis Directorate,Scientific,33.72,7.33,8.02,15.72,2.65
11,1100,53e4b98264,Unified Orionian Council,Scientific,33.99,7.33,6.34,16.78,3.54
11,1100,14c594f145,Unified Orionian Council,Scientific,35.33,7.33,7.1,16.41,4.5
11,1100,abb26e55dc,Consolidated Orionian Worlds,Scientific,48.91,20.19,6.52,12.2,10.0
11,1100,075b3fb3b1,Unified Theta-orionis Council,Scientific,46.19,20.19,4.52,17.92,3.55
11,1100,d401178af2,Theta-orionis Commonwealth,Scientific,48.44,20.19,7.0,16.74,4.5
11,1100,6dfc531f16,Unified Xenis Council,Scientific,28.68,10.99,0.0,15.06,2.63
11,1100,36b91772ac,Unified Orionis Council,Scientific,24.5,0.0,0.0,20.0,4.5
11,1100,3c983bfdab,Unified Vesperari Council,Scientific,42.0,0.0,12.0,20.0,10.0
11,1100,db90f4ff25,Unified Xenan Council,Scientific,30.76,0.0,9.58,19.79,1.4
11,1100,cfec2df928,Consolidated Zylarex Worlds,Industrialist,28.49,0.0,10.89,7.6,10.0
11,1100,a189e2924d,The Thranian Federation,Scientific,36.63,0.0,12.7,13.93,10.0
11,1100,30e300e760,Scientific Sagittariite Union,Scientific,24.23,0.0,3.95,16.85,3.43
11,1100,65ea513ebb,Unified Sagittarian Council,Scientific,32.65,0.0,4.04,18.6,10.0
11,1100,6fbfc2a11d,Unified Orionite Council,Scientific,39.74,0.0,12.74,17.0,10.0
11,1100,bceea7e00e,Unified Orionan Council,Scientific,35.25,0.0,12.98,18.68,3.59
11,1100,9875fc03a4,Orionian Directorate,Scientific,31.91,0.0,10.37,18.94,2.6
11,1100,81601b2e5e,Unified Sigma-orionis Council,Scientific,36.53,0.0,12.03,20.0,4.5
11,1100,72196fa906,Sigma-orionis Commonwealth,Isolationist,30.87,0.0,10.37,10.5,10.0
11,1100,3c4760ddea,Zelis Commonwealth,Scientific,36.04,17.54,0.0,14.85,3.65
11,1100,9d578c755a,Scientific Zelian Union,Scientific,23.57,0.0,0.0,20.0,3.57
11,1100,23094db297,Allied Solian Systems,Isolationist,16.38,0.0,0.0,6.38,10.0
11,1100,642e75a08d,Scientific Thranan Union,Scientific,30.54,7.32,0.0,19.7,3.52
11,1100,b619dd5fb5,Scientific Thranan Union,Scientific,33.98,6.49,6.37,17.52,3.6
11,1100,e3ba98a843,Unified Valoid Council,Scientific,35.38,6.49,7.57,17.73,3.58
11,1100,50f9748c73,Scientific Vesperex Union,Scientific,41.89,6.49,6.91,18.49,10.0
11,1100,3e1c9fe27e,Cygnian Directorate,Scientific,31.36,0.0,7.95,18.9,4.5
11,1100,cb16d2a5bc,Gamma-cygnis Directorate,Scientific,23.65,0.0,7.18,13.84,2.64
11,1100,340e3912e2,Cygnite Directorate,Scientific,27.25,0.0,5.85,16.89,4.5
11,1100,6ebb371c3c,The Tau-galacticis Federation,Scientific,41.05,15.47,0.0,15.58,10.0
11,1100,1b37c066da,Valis Commonwealth,Scientific,42.38,24.75,0.0,14.07,3.56
11,1100,f4a721a47f,Gamma-galacticis Directorate,Scientific,24.86,6.93,0.0,14.36,3.57
11,1100,63d8758b53,The Aurelex Federation,Scientific,22.81,0.0,0.0,12.81,10.0
11,1100,415811daec,Solian Directorate,Scientific,23.65,0.0,5.04,15.98,2.64
11,1100,cb312b9d86,Aurelex Directorate,Scientific,29.63,0.0,5.13,20.0,4.5
11,1100,53dc64803e,Scientific Orionian Union,Scientific,34.55,0.0,4.55,20.0,10.0
11,1100,5b3c302325,Scientific Bulgian Union,Scientific,36.01,14.44,0.0,19.0,2.58
11,1100,947f74a852,Allied Sagittariite Systems,Explorer,32.88,6.19,4.23,12.46,10.0
11,1100,7df05aba52,Unified Sagittarian Council,Scientific,30.93,6.19,4.7,16.5,3.53
11,1100,e23dc5e375,Republic of Galactician,Diplomatic,30.91,6.79,0.0,14.13,10.0
11,1100,77811a2fa9,Gaeian Directorate,Scientific,26.7,7.39,0.0,14.81,4.5
11,1100,4a9574c523,Scientific Kaelumite Union,Scientific,28.75,0.0,7.83,16.42,4.5
11,1100,e99c95009e,Merex Directorate,Scientific,27.97,0.0,5.76,17.72,4.5
11,1100,6957a14d13,Xenian Directorate,Scientific,27.97,0.0,6.1,19.4,2.46
11,1100,2a34070c99,Consolidated Persean Worlds,Scientific,27.22,0.0,8.27,15.37,3.58
11,1100,4c67325ea2,Unified Persean Council,Scientific,41.4,0.0,11.55,19.85,10.0
11,1100,8eadd942b0,Scientific Phi-perseis Union,Scientific,36.65,0.0,8.27,18.38,10.0
11,1100,d2f4557294,Perseian Directorate,Scientific,34.99,0.0,10.45,14.54,10.0
11,1100,6657429a7c,Unified Ignis-ivis Council,Scientific,18.59,0.0,0.0,16.01,2.58
11,1100,5f5ebcf2f5,Solari Directorate,Scientific,25.65,0.0,2.66,19.44,3.56
11,1100,5578b4053f,Unified Zylaris Council,Scientific,24.42,0.0,4.1,15.82,4.5
11,1100,095464621d,Cygnan Commonwealth,Isolationist,36.68,17.28,3.91,10.99,4.5
11,1100,22e010a52d,Unified Cygnite Council,Scientific,38.25,17.28,0.55,16.85,3.58
11,1100,a987357567,Scientific Thranite Union,Scientific,19.41,0.0,0.0,18.78,0.63
11,1100,cf1fb521d7,Allied Sagittarian Systems,Scientific,37.22,6.79,13.89,12.04,4.5
11,1100,0895acc0af,Sagittarian Directorate,Industrialist,40.76,6.79,13.97,15.5,4.5
11,1100,cd650c58ff,Gamma-sagittariis Directorate,Scientific,39.72,6.79,12.79,16.59,3.55
11,1100,208f64f5f9,Scientific Sagittarian Union,Scientific,43.53,6.79,12.84,19.39,4.5
11,1100,a03b53100a,Orionex Directorate,Scientific,23.38,0.0,0.0,18.88,4.5
11,1100,2640424e04,Unified Aurelan Council,Scientific,32.16,11.44,0.0,20.0,0.72
11,1100,ad899b1ed9,The Meran Federation,Scientific,25.92,0.0,4.82,16.6,4.5
11,1100,b53d4251d2,Meroid Directorate,Scientific,31.57,0.0,4.04,17.53,10.0
11,1100,2b4452e77b,Soloid Directorate,Scientific,28.69,0.0,4.83,19.35,4.5
11,1100,7994a1ada7,Unified Bulgan Council,Scientific,22.92,0.0,2.62,15.81,4.5
11,1100,2b100070c5,Bulgite Directorate,Scientific,25.71,0.0,3.54,17.68,4.5
11,1100,984d4d4161,Consolidated Vesperan Worlds,Scientific,43.15,24.85,0.0,13.8,4.5
11,1100,04b742dd38,The Perseian Federation,Scientific,20.92,6.63,0.0,10.71,3.57
11,1100,82f9ee8fb4,The Valoid Federation,Industrialist,38.48,21.8,0.0,14.05,2.62
11,1100,08d81107e6,Zylarian Directorate,Scientific,19.23,0.0,0.0,16.66,2.57
11,1100,38a2dd884c,Allied Sagittariian Systems,Industrialist,20.67,9.62,0.0,8.34,2.72
11,1100,1c90d82c80,Cygnian Directorate,Scientific,44.07,26.09,0.0,15.28,2.71
11,1100,a067552faf,Consolidated Ian Worlds,Scientific,29.83,10.69,1.83,12.8,4.5
11,1100,c6642b2284,Scientific Gaea-is Union,Scientific,35.91,10.69,3.34,18.34,3.54
11,1100,a222a74ae8,Zelex Directorate,Scientific,36.14,6.65,6.33,18.66,4.5
11,1100,c235dc422c,Scientific Kaeluman Union,Industrialist,31.97,6.65,5.19,15.64,4.5
11,1100,9dbca7c528,Unified Vesperari Council,Scientific,39.48,6.65,5.95,16.88,10.0
11,1100,f714a79195,Scientific Orionian Union,Scientific,24.93,0.0,3.6,18.75,2.58
11,1100,f6221e08e8,Orionian Directorate,Scientific,33.07,0.0,3.07,20.0,10.0
11,1100,f0cb6b0a91,Xenoid Directorate,Scientific,48.93,8.04,13.83,17.07,10.0
11,1100,609e70586f,Scientific Kaeluman Union,Scientific,43.35,8.04,13.1,18.69,3.52
11,1100,a866d8dcfc,Zelis Directorate,Scientific,45.26,8.04,12.72,20.0,4.5
11,1100,26a6b7dcc3,Consolidated Valan Worlds,Diplomatic,38.9,8.04,11.76,14.6,4.5
11,1100,7be35390be,Scientific Valan Union,Scientific,33.0,0.0,10.36,12.63,10.0
11,1100,87f864fe83,Unified Thranari Council,Scientific,34.55,0.0,12.26,18.71,3.58
11,1100,3ba7df6ae1,Scientific Thranite Union,Scientific,33.41,0.0,9.87,20.0,3.54
11,1100,edb45b6eec,Unified Kaelumoid Council,Scientific,38.36,0.0,13.02,15.35,10.0
11,1100,fe5ce1f2b8,Consolidated Kaelumari Worlds,Scientific,27.85,0.0,4.64,13.21,10.0
11,1100,a31575c86a,Unified Orionex Council,Scientific,23.32,0.0,2.95,17.7,2.67
11,1100,7652ec5c8d,Unified Theta-perseis Council,Scientific,22.85,0.0,0.0,18.35,4.5
11,1100,98fbfa35fa,Sigma-orionis Commonwealth,Industrialist,13.7,0.0,0.0,11.01,2.69
11,1100,f0ada7121c,Consolidated Solex Worlds,Industrialist,41.0,12.76,7.38,10.85,10.0
11,1100,6eb9b1daf2,Scientific Xenite Union,Scientific,40.75,12.76,6.87,17.59,3.54
11,1100,07a0027478,The Vesperis Federation,Scientific,34.8,12.76,6.87,10.66,4.5
11,1100,187eb0978f,Scientific Merite Union,Scientific,29.1,8.97,0.0,17.5,2.63
11,1100,8bd71d17f7,Unified Xenis Council,Scientific,30.0,0.0,0.0,20.0,10.0
11,1100,7f4ec7825c,Allied Soloid Systems,Scientific,27.01,0.0,4.28,12.73,10.0
11,1100,a1d0ea467a,Unified Meris Council,Scientific,25.65,0.0,2.09,20.0,3.56
11,1100,71d820677a,The Zylaran Federation,Scientific,35.16,6.67,8.74,9.75,10.0
11,1100,6d2f3e5ed1,Aurelari Directorate,Scientific,40.15,6.67,7.98,15.51,10.0
11,1100,3339448f7c,Xenan Directorate,Scientific,35.2,6.67,8.67,16.33,3.53
11,1100,be3191b575,Scientific Eta-galacticis Union,Scientific,39.91,16.09,6.3,14.91,2.6
11,1100,63f01adf18,Consolidated Galacticite Worlds,Diplomatic,38.72,16.09,3.35,9.28,10.0
11,1100,b75dce1421,Allied Bulgite Systems,Industrialist,33.28,15.9,3.0,9.89,4.5
11,1100,4c8e6a8540,Allied Bulgan Systems,Scientific,38.86,15.9,3.91,15.45,3.61
11,1100,76c64a14d6,Unified Orionoid Council,Scientific,21.85,0.0,0.0,18.26,3.59
11,1100,517cb43ce0,Scientific Solan Union,Scientific,36.47,0.0,8.13,18.34,10.0
11,1100,d378f96d17,Kaelumian Commonwealth,Scientific,29.08,0.0,12.75,12.78,3.56
11,1100,7664b6b371,Orionian Directorate,Scientific,37.41,0.0,8.13,19.27,10.0
11,1100,739bb87006,Unified Aurelex Council,Scientific,35.29,0.0,11.04,19.75,4.5
11,1100,8853384409,Unified Kaelumex Council,Scientific,28.21,0.0,0.0,18.21,10.0
11,1100,bda6417e80,Scientific Persean Union,Scientific,32.62,0.0,9.86,19.16,3.59
11,1100,56cd534bb7,The Persean Federation,Scientific,24.93,0.0,7.63,12.8,4.5
11,1100,c6e77e6789,Persean Directorate,Scientific,37.01,0.0,7.63,19.38,10.0
11,1100,ac4afd4a27,Perseite Directorate,Scientific,33.45,0.0,11.53,18.37,3.54
11,1100,c5213edcba,Scientific Meran Union,Scientific,16.93,0.0,0.0,16.15,0.78
11,1100,37b8da7a55,Zylaris Directorate,Scientific,29.71,6.16,0.0,20.0,3.55
11,1100,c1803ec34d,Aurelari Directorate,Scientific,18.62,0.0,0.0,16.18,2.44
11,1100,d957806d32,Galactician Commonwealth,Isolationist,22.84,0.0,6.53,12.73,3.58
11,1100,fcda05fc4e,Unified Sigma-galacticis Council,Scientific,27.97,0.0,5.54,17.93,4.5
11,1100,2320e9a617,Galactican Directorate,Scientific,23.32,0.0,3.05,15.78,4.5
11,1100,75a58165a0,The Galactican Federation,Isolationist,19.8,0.0,5.71,4.1,10.0
11,1100,d5f12251b2,Unified Xenian Council,Scientific,42.05,0.0,12.05,20.0,10.0
11,1100,b4221d6e15,Unified Xenis Council,Scientific,34.22,0.0,12.92,16.8,4.5
11,1100,b3ddaf54de,Unified Zylarex Council,Scientific,36.27,0.0,14.47,17.3,4.5
11,1100,fa8159dac5,Unified Xenian Council,Scientific,39.4,0.0,11.23,18.17,10.0
11,1100,02e103d2b6,Dominion of Thranari,Isolationist,37.39,0.0,16.8,16.09,4.5
11,1100,b0eb206a08,The Thranis Federation,Industrialist,30.09,11.48,0.0,8.61,10.0
11,1100,658cf93cc4,Unified Zylarian Council,Scientific,33.18,11.48,0.0,19.91,1.79
11,1100,3b106fa102,Unified Perseian Council,Scientific,21.25,0.0,2.62,14.13,4.5
11,1100,cb6235e194,Allied Phi-perseis Systems,Scientific,23.34,0.0,1.69,17.15,4.5
11,1100,6a9427ac16,Consolidated Prometheian Worlds,Scientific,35.51,20.39,0.0,12.39,2.74
11,1100,094756ff65,Unified Vesperis Council,Industrialist,32.11,8.96,4.62,15.97,2.58
11,1100,e07661a882,Aurelari Directorate,Scientific,34.97,8.96,3.6,17.91,4.5
11,1100,d340e67e88,Scientific Aurelan Union,Scientific,16.4,0.0,0.0,14.75,1.65
11,1100,78635879d1,Scientific Priman Union,Scientific,25.18,0.0,2.63,20.0,2.55
11,1100,71f4e16f01,Primite Directorate,Scientific,23.46,0.0,1.93,17.02,4.5
11,1100,62149b123f,Scientific Sagittarian Union,Scientific,27.81,0.0,0.0,17.81,10.0
11,1100,4c3eb31272,Iota-sagittariis Directorate,Scientific,26.54,0.0,2.04,20.0,4.5
11,1100,460d2edc1f,Sagittarian Directorate,Scientific,28.43,0.0,3.39,15.05,10.0
11,1100,6c40e5c997,Orionite Directorate,Scientific,34.46,0.0,6.23,18.23,10.0
11,1100,ce97697488,Scientific Orionian Union,Scientific,35.0,0.0,7.62,17.38,10.0
11,1100,4df0d9ee3b,Scientific Orionite Union,Scientific,26.37,0.0,5.58,18.12,2.67
11,1100,5a236efd3f,Beta-bulgis Commonwealth,Scientific,54.95,29.7,4.62,17.1,3.54
11,1100,b8c054770f,Beta-bulgis Directorate,Scientific,55.98,29.7,3.24,18.54,4.5
11,1100,1bc76d1c73,Consolidated Orionis Worlds,Scientific,27.14,8.91,0.0,14.7,3.53
11,1100,1c4722b997,Unified Orionite Council,Scientific,31.03,7.48,0.0,20.0,3.55
11,1100,0e67dd57aa,Unified Valis Council,Scientific,29.27,6.56,4.08,14.14,4.5
11,1100,88977397af,Zylarex Directorate,Scientific,34.84,6.56,7.26,16.52,4.5
11,1100,84a3d643c9,Scientific Orionis Union,Scientific,34.91,6.56,4.08,19.78,4.5
11,1100,19190c022d,Allied Zylaris Systems,Industrialist,22.3,0.0,0.0,12.3,10.0
11,1100,cadd62d564,Allied Aurelite Systems,Diplomatic,17.61,0.0,0.0,13.11,4.5
11,1100,d0016e25b4,The Meran Federation,Scientific,36.42,15.86,5.41,11.58,3.56
11,1100,724362e429,Zeloid Commonwealth,Diplomatic,37.44,15.86,3.14,8.43,10.0
11,1100,2b478a564d,Aurelian Commonwealth,Industrialist,18.82,0.0,5.66,8.65,4.5
11,1100,999c5041c4,Scientific Aureliis Union,Scientific,28.37,0.0,4.93,19.88,3.56
11,1100,06f00def5a,Scientific Aureliite Union,Scientific,26.02,0.0,3.75,17.77,4.5
11,1100,23582772c8,Orionite Directorate,Scientific,27.15,0.0,0.0,17.15,10.0
11,1100,61397f1d85,Solari Directorate,Scientific,40.72,9.73,2.83,18.16,10.0
11,1100,ca40b2e629,Scientific Solex Union,Scientific,44.43,9.73,7.58,17.12,10.0
11,1100,80d9c3cc28,Vesperian Directorate,Scientific,32.74,9.73,2.83,16.62,3.55
11,1100,bcfcfb49cf,Scientific Thranex Union,Scientific,22.64,0.0,0.0,19.09,3.55
11,1100,9568bafb15,Chi-bulgis Directorate,Scientific,33.87,0.0,6.1,17.77,10.0
11,1100,47e406daef,Bulgian Directorate,Scientific,29.96,0.0,7.4,18.06,4.5
11,1100,ad47c2dda3,Bulgite Commonwealth,Scientific,29.66,0.0,7.7,11.97,10.0
11,1100,096fc37df4,Scientific Vesperoid Union,Scientific,31.32,13.65,0.0,14.07,3.6
11,1100,0b6029ea29,Scientific Vesperis Union,Scientific,47.2,12.72,11.73,18.25,4.5
11,1100,0ed21e60e5,Orionan Directorate,Scientific,55.02,12.72,12.93,19.37,10.0
11,1100,5a9f1f61c7,Scientific Merex Union,Scientific,45.04,12.72,11.33,17.47,3.52
11,1100,02fd90e690,Allied Meris Systems,Scientific,46.72,12.72,10.59,13.41,10.0
11,1100,3557fb1c6f,Allied Kaelumex Systems,Militaristic,34.24,7.33,7.41,9.5,10.0
11,1100,61550040fc,Unified Aurelian Council,Scientific,40.24,7.33,7.41,15.5,10.0
11,1100,f0fcb8f048,The Valari Federation,Scientific,37.98,7.33,5.89,14.76,10.0
11,1100,691ec52085,The Zelian Federation,Scientific,38.41,7.33,5.89,15.18,10.0
11,1100,9a629191f0,Allied Orionan Systems,Scientific,17.84,0.0,0.0,13.34,4.5
11,1100,33e625a829,Aureloid Directorate,Scientific,21.2,0.0,0.0,18.73,2.48
11,1100,b91403ddc4,Consolidated Merari Worlds,Scientific,16.52,0.0,0.0,12.02,4.5
11,1100,71073d1e77,Scientific Xenex Union,Scientific,19.63,0.0,0.0,16.09,3.54
11,1100,58a2b00e32,Consolidated Persean Worlds,Explorer,30.15,0.0,7.44,12.72,10.0
11,1100,03fca7f787,Perseian Commonwealth,Scientific,24.6,0.0,7.28,13.77,3.55
11,1100,939c53fc68,Scientific Perseian Union,Scientific,29.66,0.0,8.11,17.05,4.5
11,1100,dc652af4e1,Cygnan Commonwealth,Scientific,33.47,0.0,8.65,14.82,10.0
11,1100,98e5a44c50,Cygnan Directorate,Scientific,30.45,0.0,7.31,18.65,4.5
11,1100,e1017ed35e,Cygnan Directorate,Scientific,35.23,0.0,7.34,17.89,10.0
11,1100,ee6f8a466e,Cygnian Commonwealth,Isolationist,30.81,0.0,8.65,12.16,10.0
11,1100,bc259c8444,Scientific Kaelumian Union,Scientific,31.42,8.8,4.5,14.56,3.57
11,1100,fc41667c54,Kaeluman Directorate,Scientific,35.91,8.8,3.58,20.0,3.53
11,1100,b4e38b5ba0,Scientific Bulgian Union,Scientific,20.99,0.0,0.0,17.47,3.51
11,1100,ed8eb43829,Omega-bulgis Directorate,Scientific,37.23,0.0,9.42,17.81,10.0
11,1100,2d7a6c7193,Unified Omega-bulgis Council,Scientific,31.09,0.0,10.7,15.89,4.5
11,1100,c4d87c45ee,Unified Bulgite Council,Scientific,40.13,0.0,10.13,20.0,10.0
11,1100,62a7129a59,Unified Bulgian Council,Scientific,34.21,0.0,11.37,18.34,4.5
11,1100,1e3994853e,Consolidated Thranian Worlds,Scientific,40.2,7.41,9.21,13.58,10.0
11,1100,b28f9ec7d4,Scientific Thranari Union,Scientific,40.39,7.41,8.48,20.0,4.5
11,1100,634ad45f7e,Scientific Aurelan Union,Scientific,36.7,7.41,9.23,15.56,4.5
11,1100,75912c8e4c,Kaelumari Directorate,Scientific,37.81,7.41,8.04,17.87,4.5
11,1100,d07bc4ae63,Scientific Valian Union,Industrialist,26.66,10.92,0.0,14.21,1.53
11,1100,9696ce2491,Scientific Vesperari Union,Scientific,20.98,0.0,0.0,17.44,3.53
11,1100,7036dbff3e,Scientific Orionite Union,Scientific,36.21,15.79,4.25,13.43,2.75
11,1100,c98968025a,Orionan Directorate,Scientific,46.75,15.79,3.98,16.98,10.0
11,1100,9d449a31b9,Consolidated Omega-cygnis Worlds,Industrialist,44.65,23.17,0.0,11.49,10.0
11,1100,12f8de3472,Thranari Commonwealth,Industrialist,12.51,0.0,0.0,10.63,1.88
11,1100,afc6771a1e,Unified Xenoid Council,Scientific,30.33,0.0,11.3,15.45,3.58
11,1100,55c2a4dc5e,Thranari Commonwealth,Scientific,28.55,0.0,10.7,14.28,3.58
11,1100,3779c3fe76,Unified Zelian Council,Scientific,31.97,0.0,10.36,18.06,3.55
11,1100,cd01ef6fd0,Scientific Merari Union,Scientific,35.29,0.0,10.79,20.0,4.5
11,1100,63803c4eb1,Unified Zelari Council,Scientific,17.86,0.0,0.0,13.36,4.5
11,1100,20dcee6871,Unified Valoid Council,Scientific,21.64,0.0,0.0,18.06,3.58
11,1100,53856bd8ca,Allied Sagittariian Systems,Scientific,43.9,29.01,0.0,12.14,2.75
11,1100,da38a63176,Unified Orionis Council,Scientific,25.75,0.0,4.49,19.84,1.42
11,1100,8196db66b3,Scientific Thranan Union,Scientific,27.62,0.0,5.09,18.03,4.5
11,1100,f004cb791e,Scientific Perseian Union,Scientific,23.51,0.0,0.0,20.0,3.51
11,1100,15955262e1,Aurelian Directorate,Scientific,33.75,13.22,0.0,16.04,4.5
11,1100,c3662e3808,Unified Sagittariite Council,Scientific,39.65,20.3,0.0,17.8,1.55
11,1100,7dc225fd37,Consolidated Orionian Worlds,Scientific,40.65,22.77,0.0,15.26,2.62
11,1100,373ea01e5c,Consolidated Zylaris Worlds,Scientific,52.84,37.89,0.0,13.2,1.75
11,1100,17fee1a6ac,The Thranite Federation,Scientific,16.26,0.0,0.0,12.68,3.58
11,1100,66d46fcd47,Consolidated Orionite Worlds,Diplomatic,47.36,26.12,0.0,11.24,10.0
11,1100,dffeed89fb,Chi-bulgis Directorate,Scientific,31.14,0.0,3.7,17.44,10.0
11,1100,cd3cb2af45,The Chi-bulgis Federation,Scientific,24.94,0.0,5.44,15.0,4.5
11,1100,5d262aaec3,Consolidated Xenite Worlds,Diplomatic,39.7,7.45,8.31,13.94,10.0
11,1100,db6da7e17a,Orionis Directorate,Scientific,44.4,7.45,10.26,16.7,10.0
11,1100,73573955bb,Orionite Directorate,Scientific,40.33,7.45,9.44,18.94,4.5
11,1100,f2bbbfc167,Bulgan Commonwealth,Diplomatic,42.26,6.7,15.1,10.46,10.0
11,1100,f929aa33ac,Bulgian Commonwealth,Scientific,43.54,6.7,14.11,12.73,10.0
11,1100,28d83c4b42,Scientific Bulgite Union,Scientific,48.45,6.7,15.68,16.07,10.0
11,1100,0ddd78edbb,The Delta-bulgis Federation,Diplomatic,40.86,6.7,13.34,10.82,10.0
11,1100,adc1c77061,Unified Thranis Council,Scientific,31.21,6.77,0.0,19.94,4.5
11,1100,931aa9655e,Orionite Directorate,Scientific,25.04,0.0,3.52,17.03,4.5
11,1100,df2f64c1a1,Unified Valari Council,Scientific,27.54,0.0,3.52,19.53,4.5
11,1100,f27ca4fefa,Scientific Aurelite Union,Scientific,31.19,0.0,7.61,19.09,4.5
11,1100,a7f6005fd2,Republic of Meroid,Scientific,38.49,18.79,0.0,15.2,4.5
11,1100,4164b650a3,Unified Zylarite Council,Scientific,33.04,0.0,3.28,19.76,10.0
11,1100,340ef3ab81,The Thranari Federation,Industrialist,17.89,0.0,5.15,9.98,2.76
11,1100,7ba9deb67e,Consolidated Xenoid Worlds,Scientific,49.9,23.15,0.0,16.75,10.0
11,1100,785ce4730c,Unified Xenan Council,Scientific,26.16,0.0,7.4,14.27,4.5
11,1100,7135e43d15,Consolidated Valoid Worlds,Isolationist,26.65,0.0,9.04,14.0,3.61
11,1100,dbf06f7273,Orionite Directorate,Scientific,34.37,0.0,9.32,15.04,10.0
11,1100,8f64eb0a84,Vesperan Commonwealth,Industrialist,33.22,0.0,9.04,14.18,10.0
11,1100,c87f4b2d09,Consolidated Zelite Worlds,Industrialist,16.15,0.0,0.0,11.65,4.5
11,1100,c59e7444f5,Meran Commonwealth,Scientific,35.72,7.17,9.43,14.62,4.5
11,1100,111ab1a74e,Unified Meris Council,Scientific,34.55,7.17,8.69,14.19,4.5
11,1100,762d1b3438,Unified Merian Council,Scientific,43.48,7.17,8.56,17.74,10.0
11,1100,41e5776038,Unified Orionan Council,Scientific,48.71,14.2,7.26,17.25,10.0
11,1100,11c4291fc3,Vesperite Commonwealth,Scientific,41.1,14.2,7.36,15.99,3.55
11,1100,c8c30fa0a1,Orionan Directorate,Scientific,45.48,14.2,7.74,20.0,3.54
11,1100,41a9345e47,The Aurelian Federation,Isolationist,49.2,14.2,10.49,14.51,10.0
11,1100,6edc6616b2,Scientific Galacticite Union,Scientific,33.94,6.89,3.92,18.63,4.5
11,1100,82b29167c3,Galactican Directorate,Scientific,36.72,6.89,4.6,15.22,10.0
11,1100,cbdac2fac3,Scientific Zylarex Union,Scientific,24.98,6.13,0.0,17.37,1.48
11,1100,9891e1dd90,Scientific Kaelumari Union,Scientific,40.41,19.15,0.0,18.67,2.58
11,1100,5087e1422a,Unified Zeloid Council,Scientific,40.71,19.15,0.0,17.06,4.5
11,1100,5d94c085f5,Allied Valis Systems,Scientific,27.37,6.53,0.0,16.34,4.5
11,1100,cc71651dca,Unified Solex Council,Scientific,22.4,0.0,0.0,18.85,3.56
11,1100,b7f420628f,Consolidated Iota-perseis Worlds,Diplomatic,31.98,11.45,0.0,10.54,10.0
11,1100,1a2a63b5eb,Allied Thranian Systems,Isolationist,33.66,7.69,2.91,13.06,10.0
11,1100,9eeb4737e9,Unified Merite Council,Scientific,34.63,7.69,2.44,20.0,4.5
11,1100,8e17c1b492,Solex Commonwealth,Diplomatic,35.61,13.4,2.77,9.44,10.0
11,1100,35e0e185b7,Scientific Valan Union,Scientific,40.96,13.4,4.93,18.12,4.5
11,1100,15c488fdb9,Unified Vesperite Council,Scientific,23.82,0.0,0.88,18.44,4.5
11,1100,52be76d999,Zelian Directorate,Isolationist,22.15,0.0,2.8,14.85,4.5
11,1100,2d148d0e47,Allied Cygnian Systems,Scientific,23.73,0.0,3.7,16.47,3.57
11,1100,a4eac32597,Scientific Omega-cygnis Union,Scientific,22.9,0.0,2.3,16.11,4.5
11,1100,f94aaeed85,Allied Cygnite Systems,Scientific,23.59,0.0,0.0,13.59,10.0
11,1100,a9283be55d,The Epsilon-perseis Federation,Industrialist,32.81,0.0,13.12,9.69,10.0
11,1100,27d9c8dc46,The Perseian Federation,Industrialist,26.9,0.0,13.53,9.79,3.57
11,1100,2c89a9e0dc,Scientific Persean Union,Scientific,42.69,0.0,12.69,20.0,10.0
