fleet_id,owner_empire_id,fleet_name,fleet_class,fleet_power,mobility,firepower,shield_strength,logistics,current_star_id,status
FLT-00963,b9be6a525a,The Great Bulgite Imperium Dreadnought Force 1,Dreadnought Fleet,2741.07027153961,3.0,836.0033892888891,553.9630182197395,50.0,0c60f83d,Idle
FLT-00964,b9be6a525a,The Great Bulgite Imperium Carrier Force 2,Carrier Fleet,1522.7750042999635,5.0,361.3244412730147,274.6081828988653,35.0,0c60f83d,Idle
FLT-00965,e23dc5e375,The Galactician Star Empire Dreadnought Force Build,Dreadnought Fleet,3000.0,3.0,850.0,600.0,50.0,c8ddee9a,Idle
FLT-00966,38a2dd884c,The Consolidated Allied Systems Assault Force Build,Assault Fleet,700.0,7.0,180.0,150.0,20.0,22c61624,Idle
FLT-00967,8853384409,The Unified Technocracy Defense Force Build,Defense Fleet,350.0,3.0,80.0,120.0,5.0,e00a227d,Idle
FLT-00968,28d83c4b42,The Consolidated Scientific Systems Carrier Force Build,Carrier Fleet,1400.0,5.0,350.0,300.0,35.0,1bb2c06e,Idle
FLT-00969,5087e1422a,The Unified Technocracy Dreadnought Force Build,Dreadnought Fleet,3000.0,3.0,850.0,600.0,50.0,d626bdf3,Idle
FLT-00970,a568c633c8,The Aurelari Technocracy Carrier Force Build,Carrier Fleet,1400.0,5.0,350.0,300.0,35.0,28fc036a,Idle
FLT-00971,f03d90fb8f,The Great Thranite Imperium Assault Force Build,Assault Fleet,700.0,7.0,180.0,150.0,20.0,d8576aaf,Idle
FLT-00972,642e75a08d,The Great Scientific Imperium Dreadnought Force Build,Dreadnought Fleet,3000.0,3.0,850.0,600.0,50.0,071e610d,Idle
FLT-00973,38a2dd884c,The Consolidated Allied Systems Scout Force Build,Scout Fleet,80.0,10.0,15.0,20.0,10.0,22c61624,Idle
FLT-00974,a31575c86a,The Great Unified Imperium Carrier Force Build,Carrier Fleet,1400.0,5.0,350.0,300.0,35.0,2cea10f8,Idle
FLT-00975,5087e1422a,The Unified Technocracy Scout Force Build,Scout Fleet,80.0,10.0,15.0,20.0,10.0,d626bdf3,Idle
FLT-00976,f1337406a3,The Great Thranan Imperium Assault Force Build,Assault Fleet,700.0,7.0,180.0,150.0,20.0,41bf3fe6,Idle
FLT-00977,74136dc7b0,The Solari Technocracy Defense Force Build,Defense Fleet,350.0,3.0,80.0,120.0,5.0,607fd3e2,Idle
FLT-00978,fba15f0324,The Great Unified Imperium Carrier Force Build,Carrier Fleet,1400.0,5.0,350.0,300.0,35.0,b2237089,Idle
FLT-00979,9cad00795f,The Great Allied Imperium Defense Force Build,Defense Fleet,350.0,3.0,80.0,120.0,5.0,db8fee6b,Idle
FLT-00980,5578b4053f,The Unified Star Empire Carrier Force Build,Carrier Fleet,1400.0,5.0,350.0,300.0,35.0,e6225847,Idle
FLT-00981,3557fb1c6f,The Allied Star Empire Scout Force Build,Scout Fleet,80.0,10.0,15.0,20.0,10.0,18834c8d,Idle
FLT-00982,da38a63176,The Great Unified Imperium Carrier Force Build,Carrier Fleet,1400.0,5.0,350.0,300.0,35.0,bf8912d1,Idle
FLT-00983,185a68bac9,The Scientific Technocracy Dreadnought Force Build,Dreadnought Fleet,3000.0,3.0,850.0,600.0,50.0,e8a1b267,Idle
FLT-00984,cfec2df928,The Consolidated Consolidated Systems Assault Force Build,Assault Fleet,700.0,7.0,180.0,150.0,20.0,6c088403,Idle
FLT-00985,c4d87c45ee,The Great Unified Imperium Assault Force Build,Assault Fleet,700.0,7.0,180.0,150.0,20.0,dbb1c841,Idle
FLT-00986,c8c30fa0a1,The Great Orionan Imperium Assault Force Build,Assault Fleet,700.0,7.0,180.0,150.0,20.0,be9a64f4,Idle
FLT-00987,a568c633c8,The Aurelari Technocracy Carrier Force Build,Carrier Fleet,1400.0,5.0,350.0,300.0,35.0,28fc036a,Idle
FLT-00988,f343101fe6,The Unified Technocracy Defense Force Build,Defense Fleet,350.0,3.0,80.0,120.0,5.0,4c130f6d,Idle
FLT-00989,3aa8ce54ee,The Great Allied Imperium Defense Force Build,Defense Fleet,350.0,3.0,80.0,120.0,5.0,1e8613e9,Idle
FLT-00990,ee9099d9b7,The Vesperan Technocracy Defense Force Build,Defense Fleet,350.0,3.0,80.0,120.0,5.0,a76c941f,Idle
FLT-00991,373ea01e5c,The Consolidated Technocracy Carrier Force Build,Carrier Fleet,1400.0,5.0,350.0,300.0,35.0,c37cbca3,Idle
FLT-00992,785ce4730c,The Consolidated Unified Systems Defense Force Build,Defense Fleet,350.0,3.0,80.0,120.0,5.0,a2c1a02e,Idle
FLT-00993,c3b1779520,The Aurelis AI Hegemony Assault Force Build,Assault Fleet,700.0,7.0,180.0,150.0,20.0,5e1e7929,Idle
FLT-00994,b2c9872c2d,The Great Unified Imperium Carrier Force Build,Carrier Fleet,1400.0,5.0,350.0,300.0,35.0,1e8613e9,Idle
FLT-00995,20af608f42,The Consolidated Consolidated Systems Carrier Force Build,Carrier Fleet,1400.0,5.0,350.0,300.0,35.0,650ae5a0,Idle
FLT-00996,185a68bac9,The Scientific Technocracy Scout Force Build,Scout Fleet,80.0,10.0,15.0,20.0,10.0,e8a1b267,Idle
FLT-00997,373ea01e5c,The Consolidated Technocracy Scout Force Build,Scout Fleet,80.0,10.0,15.0,20.0,10.0,c37cbca3,Idle
FLT-00998,83775e646f,The Consolidated Consolidated Systems Assault Force Build,Assault Fleet,700.0,7.0,180.0,150.0,20.0,c195d72c,Idle
FLT-00999,096fc37df4,The Great Scientific Imperium Assault Force Build,Assault Fleet,700.0,7.0,180.0,150.0,20.0,6672463b,Idle
FLT-01000,a9283be55d,The Consolidated Epsilon-perseis Systems Defense Force Build,Defense Fleet,350.0,3.0,80.0,120.0,5.0,5435315e,Idle
FLT-01001,c3662e3808,The Unified Technocracy Carrier Force Build,Carrier Fleet,1400.0,5.0,350.0,300.0,35.0,cb77346d,Idle
FLT-01002,eacab5ee97,The Great Thranan Imperium Defense Force Build,Defense Fleet,350.0,3.0,80.0,120.0,5.0,bfb6257c,Idle
