tick,year,civilization_id,civilization_name,personality,threat_score,rival_factor,instability_factor,resource_factor,tech_factor
12,1200,17fee1a6ac,The Thranite Federation,Scientific,9.78,0.0,5.0,4.78,0.0
12,1200,66d46fcd47,Consolidated Orionite Worlds,Diplomatic,4.3,0.0,0.0,4.3,0.0
12,1200,dffeed89fb,Chi-bulgis Directorate,Scientific,50.28,28.41,13.17,5.5,3.2
12,1200,cd3cb2af45,The Chi-bulgis Federation,Scientific,56.21,50.0,0.2,6.02,0.0
12,1200,5d262aaec3,Consolidated Xenite Worlds,Diplomatic,76.22,50.0,18.72,5.37,2.14
12,1200,db6da7e17a,Orionis Directorate,Scientific,66.47,50.0,10.6,5.53,0.34
12,1200,73573955bb,Orionite Directorate,Scientific,50.77,33.0,12.09,5.68,0.0
12,1200,f2bbbfc167,Bulgan Commonwealth,Diplomatic,59.6,50.0,0.0,5.36,4.24
12,1200,f929aa33ac,Bulgian Commonwealth,Scientific,69.36,50.0,8.34,6.07,4.95
12,1200,28d83c4b42,Scientific Bulgite Union,Scientific,46.97,35.49,7.5,3.98,0.0
12,1200,0ddd78edbb,The Delta-bulgis Federation,Diplomatic,70.83,50.0,10.53,5.79,4.51
12,1200,adc1c77061,Unified Thranis Council,Scientific,16.27,0.0,11.14,5.13,0.0
12,1200,931aa9655e,Orionite Directorate,Scientific,68.99,50.0,10.75,6.86,1.38
12,1200,df2f64c1a1,Unified Valari Council,Scientific,52.25,32.98,13.6,5.16,0.51
12,1200,f27ca4fefa,Scientific Aurelite Union,Scientific,61.88,50.0,6.35,5.53,0.0
12,1200,a7f6005fd2,Republic of Meroid,Scientific,18.15,0.0,13.0,5.15,0.0
12,1200,4164b650a3,Unified Zylarite Council,Scientific,32.14,11.81,16.62,3.71,0.0
12,1200,340ef3ab81,The Thranari Federation,Industrialist,73.06,50.0,8.5,5.08,9.49
12,1200,7ba9deb67e,Consolidated Xenoid Worlds,Scientific,13.09,0.0,7.11,5.97,0.0
12,1200,785ce4730c,Unified Xenan Council,Scientific,60.35,50.0,4.52,5.44,0.38
12,1200,7135e43d15,Consolidated Valoid Worlds,Isolationist,54.36,44.64,3.19,6.34,0.19
12,1200,dbf06f7273,Orionite Directorate,Scientific,70.14,50.0,13.5,5.07,1.57
12,1200,8f64eb0a84,Vesperan Commonwealth,Industrialist,71.64,50.0,17.0,4.64,0.0
12,1200,c87f4b2d09,Consolidated Zelite Worlds,Industrialist,6.43,0.0,1.25,5.17,0.0
12,1200,c59e7444f5,Meran Commonwealth,Scientific,66.36,50.0,10.86,5.51,0.0
12,1200,111ab1a74e,Unified Meris Council,Scientific,65.42,50.0,7.91,5.08,2.43
12,1200,762d1b3438,Unified Merian Council,Scientific,53.37,28.66,19.32,4.7,0.69
12,1200,41e5776038,Unified Orionan Council,Scientific,59.39,50.0,2.85,6.11,0.43
12,1200,11c4291fc3,Vesperite Commonwealth,Scientific,56.2,50.0,0.0,5.55,0.65
12,1200,c8c30fa0a1,Orionan Directorate,Scientific,48.35,36.33,6.53,5.49,0.0
12,1200,41a9345e47,The Aurelian Federation,Isolationist,58.4,50.0,0.0,6.6,1.81
12,1200,6edc6616b2,Scientific Galacticite Union,Scientific,37.36,27.72,5.06,4.58,0.0
12,1200,82b29167c3,Galactican Directorate,Scientific,56.41,50.0,0.0,5.65,0.76
12,1200,cbdac2fac3,Scientific Zylarex Union,Scientific,23.16,0.0,19.25,3.91,0.0
12,1200,9891e1dd90,Scientific Kaelumari Union,Scientific,49.51,35.09,9.25,5.17,0.0
12,1200,5087e1422a,Unified Zeloid Council,Scientific,68.89,50.0,11.89,5.34,1.66
12,1200,5d94c085f5,Allied Valis Systems,Scientific,15.31,0.0,9.75,5.56,0.0
12,1200,cc71651dca,Unified Solex Council,Scientific,14.66,0.0,9.37,5.29,0.0
12,1200,b7f420628f,Consolidated Iota-perseis Worlds,Diplomatic,6.99,0.0,2.17,4.82,0.0
12,1200,1a2a63b5eb,Allied Thranian Systems,Isolationist,57.93,50.0,0.0,5.93,2.0
12,1200,9eeb4737e9,Unified Merite Council,Scientific,25.86,20.01,0.42,5.42,0.0
12,1200,8e17c1b492,Solex Commonwealth,Diplomatic,67.83,50.0,7.0,5.45,5.39
12,1200,35e0e185b7,Scientific Valan Union,Scientific,32.9,18.79,8.34,5.77,0.0
12,1200,15c488fdb9,Unified Vesperite Council,Scientific,60.39,50.0,5.45,4.94,0.0
12,1200,52be76d999,Zelian Directorate,Isolationist,61.66,50.0,4.58,5.52,1.55
12,1200,2d148d0e47,Allied Cygnian Systems,Scientific,52.76,35.28,11.63,5.85,0.0
12,1200,a4eac32597,Scientific Omega-cygnis Union,Scientific,62.27,50.0,6.75,4.98,0.55
12,1200,f94aaeed85,Allied Cygnite Systems,Scientific,76.54,50.0,19.75,5.71,1.08
12,1200,a9283be55d,The Epsilon-perseis Federation,Industrialist,89.27,50.0,24.26,7.61,7.39
12,1200,27d9c8dc46,The Perseian Federation,Industrialist,61.12,50.0,0.0,6.01,5.11
12,1200,2c89a9e0dc,Scientific Persean Union,Scientific,59.57,50.0,3.88,5.56,0.12
12,1200,c45231c414,Scientific Epsilon-perseis Union,Scientific,45.21,31.78,7.39,5.87,0.17
12,1200,7fdb421436,Consolidated Cygnian Worlds,Industrialist,17.33,0.0,12.25,5.08,0.0
12,1200,b323933feb,Allied Solian Systems,Scientific,11.52,0.0,6.2,5.32,0.0
12,1200,c5f014b287,Bulgan Directorate,Scientific,46.92,24.91,19.0,3.01,0.0
12,1200,8d88177d24,Bulgian Directorate,Scientific,49.12,26.31,14.3,5.19,3.32
12,1200,e1c4b2ed14,Scientific Vesperan Union,Scientific,17.37,0.0,12.5,4.87,0.0
12,1200,a568c633c8,Aurelari Directorate,Scientific,3.99,0.0,0.0,3.99,0.0
12,1200,0187c7d64a,The Vesperan Federation,Isolationist,73.23,50.0,8.0,9.51,5.72
12,1200,189d8d8d1b,Valite Directorate,Scientific,57.75,50.0,2.81,4.66,0.28
12,1200,57f00e3f50,Unified Vesperite Council,Scientific,55.27,50.0,0.0,4.96,0.31
12,1200,d427d38a9f,Unified Kaelumex Council,Scientific,59.32,42.52,11.2,5.6,0.0
12,1200,f1337406a3,Thranan Directorate,Scientific,31.78,20.33,6.51,4.94,0.0
12,1200,ecbe2dc98a,Zelari Commonwealth,Scientific,70.15,50.0,9.25,5.63,5.28
12,1200,354b63d6d6,Scientific Solex Union,Scientific,55.03,50.0,0.0,5.03,0.0
12,1200,fce0550f04,Unified Thranian Council,Scientific,57.73,50.0,1.32,5.1,1.32
12,1200,f7a8fcf1b2,Scientific Aurelari Union,Scientific,43.63,26.9,11.7,4.43,0.61
12,1200,8c80ad65b6,Orionex Directorate,Scientific,59.03,50.0,0.0,5.24,3.79
12,1200,65154f1c30,Scientific Kaeluman Union,Scientific,45.54,36.2,3.78,5.57,0.0
12,1200,e6f9f9e411,Unified Kaelumex Council,Scientific,14.22,0.0,9.0,5.22,0.0
12,1200,24e153416d,Unified Aurelis Council,Scientific,30.66,24.95,0.75,4.96,0.0
12,1200,38ade68c1e,Scientific Thranex Union,Scientific,63.85,50.0,4.83,4.56,4.45
12,1200,eacab5ee97,Thranan Directorate,Scientific,58.72,50.0,0.0,5.03,3.69
12,1200,fadaa4a404,Valian Directorate,Scientific,59.06,50.0,5.11,3.95,0.0
12,1200,ebda9e7b67,Solite Directorate,Scientific,41.89,30.37,7.12,4.1,0.29
12,1200,de8a7cab3b,Unified Merian Council,Scientific,56.01,50.0,0.0,5.9,0.1
12,1200,5573af18db,Merian Directorate,Scientific,59.72,49.23,5.75,4.74,0.0
12,1200,e13216033f,Meroid Directorate,Scientific,45.56,34.03,4.0,5.92,1.61
12,1200,bee1d78260,Zylarian Commonwealth,Industrialist,80.53,50.0,18.25,6.46,5.83
12,1200,2a8b6fc81d,Unified Zylarite Council,Scientific,66.61,50.0,11.25,5.36,0.0
12,1200,2320636026,Unified Valian Council,Scientific,58.97,50.0,0.0,4.83,4.14
12,1200,e976b29c9d,Scientific Orionoid Union,Scientific,31.86,19.88,4.75,5.62,1.6
12,1200,dc0074adc3,Unified Valite Council,Scientific,63.33,50.0,8.14,5.19,0.0
12,1200,303a3df484,Unified Zelex Council,Scientific,49.11,29.35,12.71,5.64,1.4
12,1200,02b9381952,Aurelian Directorate,Scientific,56.1,50.0,0.0,5.66,0.44
12,1200,08caaac3af,Unified Orionian Council,Scientific,71.23,50.0,17.25,3.98,0.0
12,1200,0ad458611c,Unified Orionian Council,Scientific,29.47,16.95,7.27,5.25,0.0
12,1200,c2fe0ab024,Unified Orionan Council,Scientific,65.59,50.0,4.36,5.72,5.51
12,1200,91474e8269,Vesperian Directorate,Scientific,30.66,15.2,10.49,4.97,0.0
12,1200,32d2bbd884,Unified Zelan Council,Scientific,66.96,50.0,11.0,4.71,1.24
12,1200,f343101fe6,Unified Aurelari Council,Scientific,59.87,50.0,0.0,5.74,4.14
12,1200,1cf19da3a9,Unified Merex Council,Scientific,58.76,50.0,3.04,5.71,0.0
12,1200,fc241018ec,Kaelumis Directorate,Isolationist,49.11,37.82,5.13,4.71,1.45
12,1200,2c6958242d,Merian Commonwealth,Scientific,57.05,50.0,1.84,4.74,0.46
12,1200,950050e41a,Zylarite Commonwealth,Industrialist,36.15,24.2,7.46,4.48,0.0
12,1200,2e4e7545f5,Unified Xenian Council,Scientific,45.55,24.2,16.75,4.59,0.0
12,1200,f9c2058d1a,Zylarian Directorate,Scientific,76.69,50.0,15.5,5.7,5.49
12,1200,28100766c8,Bulgite Directorate,Scientific,13.01,0.0,8.25,4.76,0.0
12,1200,bbf8578e8c,Unified Orionite Council,Scientific,74.68,50.0,19.1,5.57,0.0
12,1200,8478dfd6f7,Merari Directorate,Industrialist,57.98,50.0,0.0,5.16,2.82
12,1200,6f1e390274,Kaelumis Directorate,Scientific,52.57,33.0,11.0,6.18,2.39
12,1200,b12b67a0db,Unified Zelian Council,Scientific,59.93,50.0,0.0,6.44,3.49
12,1200,28728de334,Scientific Xenite Union,Scientific,70.75,50.0,15.75,4.99,0.0
12,1200,5d6505f12a,Unified Aurelis Council,Scientific,21.6,13.73,1.51,4.13,2.24
12,1200,2c64149009,Unified Vesperex Council,Scientific,59.7,50.0,3.54,5.97,0.19
12,1200,ed45fe3a8d,Vesperari Directorate,Scientific,35.41,24.02,7.5,3.89,0.0
12,1200,b1f20b8a8c,The Aurelan Federation,Industrialist,70.22,50.0,14.33,5.4,0.5
12,1200,43cb04ad80,Xenoid Directorate,Scientific,5.4,0.0,0.0,5.4,0.0
12,1200,3a375c2f6d,Scientific Xenan Union,Scientific,57.06,50.0,0.0,5.26,1.79
12,1200,0fa7096d5a,Zelis Directorate,Scientific,72.54,50.0,16.99,5.55,0.0
12,1200,3c196b299c,Scientific Vesperari Union,Scientific,56.23,50.0,0.0,4.03,2.2
12,1200,1a67be5b7f,Scientific Zelite Union,Scientific,36.46,20.11,7.5,5.24,3.62
12,1200,862f6cbc45,Unified Thranan Council,Scientific,63.28,50.0,8.4,4.87,0.0
12,1200,9883f23173,Consolidated Aureloid Worlds,Scientific,75.35,50.0,20.09,5.27,0.0
12,1200,22c13af7a1,Unified Vesperoid Council,Scientific,59.07,43.9,7.39,6.02,1.76
12,1200,ac70f57b73,Unified Solex Council,Scientific,56.15,45.93,3.89,6.03,0.3
12,1200,60a971a839,Cygnan Directorate,Scientific,69.63,50.0,14.5,5.13,0.0
12,1200,e941b86692,Cygnite Commonwealth,Diplomatic,54.09,50.0,0.0,4.04,0.05
12,1200,8dcb447d0f,Cygnian Directorate,Scientific,59.77,47.68,6.0,5.58,0.5
12,1200,0130446f7e,Scientific Kaelumis Union,Scientific,60.96,50.0,5.2,5.66,0.09
12,1200,d1ebd8161b,Unified Meran Council,Industrialist,56.66,50.0,0.0,6.0,0.67
12,1200,d056d7ce4a,Scientific Thranex Union,Scientific,50.8,32.84,12.24,5.53,0.19
12,1200,74136dc7b0,The Solari Federation,Industrialist,66.29,50.0,2.53,5.87,7.89
12,1200,61dc46303f,Consolidated Zelis Worlds,Scientific,59.92,50.0,4.19,4.77,0.95
12,1200,8fbf42f886,Vesperis Commonwealth,Isolationist,57.71,50.0,0.0,5.72,1.99
12,1200,7388512271,Unified Orionari Council,Scientific,63.04,50.0,6.71,5.78,0.54
12,1200,b6ae409cbf,Unified Vesperite Council,Scientific,40.64,25.43,9.39,5.82,0.0
12,1200,622de7102b,Orionite Commonwealth,Industrialist,13.21,0.0,8.68,4.53,0.0
12,1200,996190e522,Orionan Directorate,Scientific,34.58,16.91,11.5,6.16,0.0
12,1200,f7bd18e491,Thranis Commonwealth,Scientific,58.64,50.0,0.0,5.72,2.92
12,1200,556d6c2378,Meroid Directorate,Scientific,60.98,47.4,7.0,6.58,0.0
12,1200,ff559623e3,Consolidated Merian Worlds,Industrialist,56.61,50.0,0.0,5.5,1.11
12,1200,a38e0777cd,Zelex Directorate,Scientific,38.78,23.62,5.5,5.89,3.76
12,1200,4c2540c708,Unified Orionoid Council,Scientific,11.69,0.0,7.91,3.77,0.0
12,1200,b7069c3852,Unified Orionex Council,Scientific,46.87,26.84,14.4,5.62,0.0
12,1200,81714ff4c3,Consolidated Xenari Worlds,Scientific,59.8,50.0,2.0,5.18,2.62
12,1200,f3f5dfde4c,Scientific Zelis Union,Scientific,64.67,50.0,9.5,5.17,0.0
12,1200,e12feef736,Scientific Kaeluman Union,Scientific,62.82,50.0,7.0,4.61,1.21
12,1200,fba15f0324,Unified Vesperoid Council,Scientific,58.5,50.0,4.08,4.09,0.32
12,1200,350e107aae,Allied Aurelan Systems,Militaristic,80.23,50.0,21.25,7.45,1.53
12,1200,22091a7056,Scientific Zylaris Union,Scientific,48.88,40.78,3.25,4.85,0.0
12,1200,03d3903c7c,Unified Orionex Council,Scientific,62.54,50.0,5.92,5.61,1.01
12,1200,2211d3100d,Kaelumex Directorate,Scientific,72.58,50.0,14.0,5.46,3.11
12,1200,459f704847,Thranari Directorate,Scientific,62.86,50.0,5.5,6.42,0.94
12,1200,575810e85b,Scientific Orionex Union,Scientific,55.9,46.84,3.25,5.81,0.0
12,1200,182edcdd37,Aurelan Commonwealth,Scientific,11.46,0.0,6.75,4.71,0.0
12,1200,e47a782635,The Xi-sagittariis Federation,Industrialist,6.81,0.0,1.38,5.43,0.0
12,1200,2705d84a32,Unified Vesperari Council,Scientific,58.6,45.71,7.64,5.25,0.0
12,1200,92810d80b3,The Aurelis Federation,Scientific,66.88,50.0,7.98,5.92,2.98
12,1200,7e5521abbb,Scientific Kaelumis Union,Scientific,44.94,27.22,12.25,5.18,0.29
12,1200,b9ec32251d,Allied Zylarian Systems,Scientific,73.37,50.0,18.75,4.62,0.0
12,1200,7c376afd56,The Kaelumis Federation,Industrialist,56.16,50.0,0.39,5.77,0.0
12,1200,0cb785b3d6,Kaelumite Commonwealth,Scientific,38.44,23.44,7.0,6.12,1.88
12,1200,7bf42c3a49,Sagittariite Directorate,Scientific,5.39,0.0,0.19,5.19,0.0
12,1200,c3b1779520,Aurelis Commonwealth,Scientific,18.43,0.0,12.43,6.0,0.0
12,1200,37a4cea3d7,Consolidated Solite Worlds,Scientific,60.24,50.0,0.0,5.11,5.13
12,1200,57733c8324,Scientific Merite Union,Scientific,60.9,39.27,16.75,4.88,0.0
12,1200,467216187a,Allied Thranex Systems,Scientific,58.41,50.0,0.0,5.67,2.75
12,1200,e00bc2a5e5,Thranite Directorate,Scientific,20.08,0.0,14.28,5.8,0.0
12,1200,b2c9872c2d,Unified Sagittariite Council,Scientific,58.2,50.0,2.73,4.55,0.92
12,1200,792f609a6f,Unified Sagittariite Council,Scientific,49.62,28.05,16.19,5.38,0.0
12,1200,b9c3618013,Unified Sagittariite Council,Scientific,66.12,50.0,5.25,5.59,5.28
12,1200,3aa8ce54ee,Allied Sagittariian Systems,Industrialist,59.54,50.0,0.0,5.98,3.55
12,1200,4b4e90bd89,The Meran Federation,Scientific,13.47,0.0,8.0,5.47,0.0
12,1200,764f599826,Unified Solite Council,Scientific,63.16,41.69,15.88,5.59,0.0
12,1200,83c39baf65,Zylarite Directorate,Scientific,60.76,45.03,9.1,5.9,0.73
12,1200,927dbfac0b,Scientific Kaelumis Union,Scientific,80.13,50.0,24.5,5.63,0.0
12,1200,8e65d7f5b1,Scientific Zeloid Union,Explorer,62.68,50.0,4.12,6.09,2.47
12,1200,f0f8b2423b,Xenex Directorate,Scientific,37.84,24.77,7.01,5.6,0.47
12,1200,31aeef2350,Scientific Solian Union,Scientific,60.11,50.0,3.85,4.83,1.43
12,1200,83775e646f,Consolidated Thranite Worlds,Scientific,67.13,50.0,6.46,5.58,5.09
12,1200,2ed96a351c,Unified Valite Council,Scientific,37.82,24.54,7.5,5.78,0.0
12,1200,c1cc584fd5,Unified Merite Council,Scientific,67.36,50.0,9.52,5.52,2.33
12,1200,11452e96e6,Scientific Zelex Union,Scientific,59.82,50.0,4.12,5.71,0.0
12,1200,80ce70725d,Scientific Kaelumian Union,Scientific,55.76,36.92,10.59,5.41,2.84
12,1200,f61290c372,Scientific Orionari Union,Scientific,8.39,0.0,3.05,5.35,0.0
12,1200,71efb681fc,The Aureloid Federation,Scientific,11.06,0.0,6.5,4.56,0.0
12,1200,13b6f1c19c,Allied Orionite Systems,Scientific,47.06,23.77,15.9,6.08,1.3
12,1200,ee9099d9b7,Vesperan Directorate,Scientific,56.27,50.0,0.55,5.72,0.0
12,1200,38d523ac80,Scientific Vesperoid Union,Scientific,68.2,50.0,12.83,5.07,0.3
12,1200,4bf29f7756,Scientific Zylaroid Union,Scientific,54.07,50.0,0.0,4.07,0.0
12,1200,8a78a0e229,Unified Vesperoid Council,Scientific,48.84,33.0,8.39,5.77,1.67
12,1200,5fec320399,Unified Orionan Council,Scientific,67.07,50.0,9.75,6.13,1.19
12,1200,822326926a,Unified Meroid Council,Scientific,46.57,23.88,17.0,5.69,0.0
12,1200,0a6e8b3547,The Nu-cygnis Federation,Scientific,17.53,0.0,13.25,4.28,0.0
12,1200,8bc980ecf5,Unified Meris Council,Scientific,13.38,0.0,9.28,4.09,0.0
12,1200,18daa88e4f,Scientific Rho-perseis Union,Scientific,78.5,50.0,22.25,4.83,1.42
12,1200,b6d872712f,Scientific Persean Union,Scientific,43.47,31.22,8.0,4.25,0.0
12,1200,7c40c9ebf8,Scientific Vesperian Union,Scientific,40.43,26.67,8.36,4.48,0.92
12,1200,28f3b831a2,Scientific Aureloid Union,Scientific,63.46,50.0,8.25,5.21,0.0
12,1200,20af608f42,Consolidated Orionite Worlds,Diplomatic,4.81,0.0,0.0,4.81,0.0
12,1200,f03d90fb8f,Thranite Directorate,Industrialist,58.83,50.0,1.75,5.91,1.17
12,1200,3c04f1e4d3,Scientific Xenite Union,Scientific,59.69,50.0,0.0,6.11,3.58
12,1200,123f4d1fb7,Aurelian Directorate,Scientific,65.39,46.52,13.53,5.33,0.0
12,1200,15474381ae,Scientific Kaelumari Union,Scientific,43.53,30.97,6.25,5.56,0.75
12,1200,e905d91038,Allied Zelari Systems,Diplomatic,56.12,32.36,14.87,5.73,3.16
12,1200,f7ed0ea8ba,Thranari Commonwealth,Scientific,73.55,50.0,18.42,5.12,0.0
12,1200,176da50470,Unified Mu-perseis Council,Scientific,15.49,0.0,10.19,5.3,0.0
12,1200,f83f785370,Consolidated Valian Worlds,Scientific,23.72,0.0,18.25,5.47,0.0
12,1200,85aec51e58,Consolidated Thranoid Worlds,Isolationist,10.94,0.0,5.79,5.15,0.0
12,1200,4c224c8349,Vesperari Directorate,Scientific,11.91,0.0,6.9,5.01,0.0
12,1200,37270686ec,Scientific Bulgite Union,Scientific,42.87,29.68,9.0,4.19,0.0
12,1200,b9be6a525a,The Bulgite Federation,Diplomatic,74.75,50.0,16.25,5.39,3.11
13,1300,f8c1278b86,Consolidated Zelis Worlds,Scientific,52.99,46.0,0.0,5.49,1.51
13,1300,4836a15586,Scientific Valan Union,Scientific,58.99,47.02,6.75,5.22,0.0
13,1300,ee951bbfab,Kaelumian Directorate,Scientific,5.13,0.0,0.0,5.13,0.0
13,1300,b2e833d309,Allied Orionoid Systems,Scientific,8.45,0.0,2.75,5.7,0.0
13,1300,faf8d4b64a,Solex Directorate,Scientific,13.58,0.0,8.5,5.08,0.0
13,1300,a500abb373,The Zelari Federation,Scientific,22.51,0.0,17.23,5.28,0.0
13,1300,9594053f90,Scientific Galacticite Union,Scientific,41.35,24.35,10.96,4.05,1.99
13,1300,22b55b78e2,Unified Omicron-galacticis Council,Scientific,66.01,50.0,11.5,4.51,0.0
13,1300,185a68bac9,Scientific Solari Union,Scientific,6.65,0.0,1.19,5.46,0.0
13,1300,c4f121b6c1,Orionian Directorate,Scientific,9.67,0.0,4.1,5.56,0.0
13,1300,70a115d461,Consolidated Aurelite Worlds,Scientific,19.35,0.0,14.98,4.37,0.0
13,1300,26b5626b6c,Scientific Thranan Union,Scientific,61.48,50.0,5.54,5.94,0.0
13,1300,8a41c4ac34,Valis Directorate,Scientific,46.29,38.83,0.32,5.63,1.51
13,1300,15286fa1f5,Consolidated Zelari Worlds,Scientific,56.79,50.0,0.0,6.49,0.3
13,1300,ec5efdeb2d,The Bulgite Federation,Scientific,16.35,0.0,11.75,4.6,0.0
13,1300,2f0954acad,Scientific Aethelgardian Union,Scientific,45.25,27.15,12.27,4.39,1.44
13,1300,c7c9fca9a1,Unified Aethelgardis Council,Scientific,60.0,50.0,4.55,5.45,0.0
13,1300,511ff78315,Allied Zeta-cygnis Systems,Scientific,23.71,0.0,18.84,4.86,0.0
13,1300,95cba99a70,Consolidated Aureloid Worlds,Diplomatic,63.79,50.0,5.75,5.45,2.59
13,1300,73cb158d41,Unified Vesperari Council,Scientific,71.07,50.0,15.5,5.57,0.0
13,1300,7419a59432,Unified Merari Council,Scientific,58.99,50.0,3.14,5.37,0.48
13,1300,bb1351012f,Zylarian Directorate,Scientific,57.17,46.33,3.21,6.09,1.54
13,1300,3be9d94e07,Unified Kaelumoid Council,Scientific,61.21,50.0,3.82,6.0,1.39
13,1300,033668785c,The Solis Federation,Industrialist,65.0,50.0,8.5,5.73,0.77
13,1300,f8a4edc83b,Consolidated Xenoid Worlds,Industrialist,58.6,50.0,2.75,4.99,0.86
13,1300,d2748466c9,Scientific Xenis Union,Scientific,46.62,27.37,13.72,5.53,0.0
13,1300,4a7ef72f37,The Bulgite Federation,Scientific,3.73,0.0,0.0,3.73,0.0
13,1300,23979e6a05,Unified Persean Council,Scientific,68.49,50.0,13.23,5.26,0.0
13,1300,b6e89e8b4d,Allied Chi-perseis Systems,Diplomatic,45.24,24.44,12.0,5.9,2.9
13,1300,243eff68e3,Sigma-bulgis Directorate,Scientific,11.99,0.0,6.0,5.99,0.0
13,1300,9aa2eff7c3,Persean Directorate,Scientific,22.16,0.0,17.5,4.66,0.0
13,1300,5db2756626,Unified Zelian Council,Scientific,46.59,22.64,18.51,5.44,0.0
13,1300,37df7ce9be,Unified Xenoid Council,Scientific,56.06,50.0,0.0,4.89,1.17
13,1300,52d6d92e6b,Unified Xenoid Council,Scientific,64.79,50.0,6.9,6.0,1.89
13,1300,ea27a17ca6,The Meris Federation,Diplomatic,62.77,50.0,2.0,6.65,4.12
13,1300,962632e3ac,Zylarex Directorate,Scientific,55.99,50.0,0.78,5.21,0.0
13,1300,0bfb7074dd,Scientific Xenite Union,Scientific,65.77,44.66,14.58,4.97,1.56
13,1300,626215ebea,Scientific Xenoid Union,Scientific,66.31,50.0,10.0,5.35,0.96
13,1300,d8145cd1f0,Aurelite Commonwealth,Explorer,65.07,50.0,9.62,5.1,0.35
13,1300,7315025cfd,Unified Aurelari Council,Scientific,60.67,50.0,5.24,5.43,0.0
13,1300,d853839dba,Allied Zelite Systems,Scientific,42.27,16.51,16.96,6.5,2.31
13,1300,c56a0b9792,Allied Elysiis Systems,Industrialist,70.38,50.0,12.29,7.35,0.73
13,1300,2173a01d64,Allied Elysiian Systems,Industrialist,50.94,36.68,8.65,5.61,0.0
13,1300,35390a1939,Valari Directorate,Scientific,57.17,41.2,9.7,6.27,0.0
13,1300,6d4e0abb77,Scientific Zelan Union,Scientific,59.99,44.67,6.02,6.12,3.17
13,1300,3a3695c8e9,Consolidated Galactican Worlds,Scientific,8.87,0.0,3.86,5.02,0.0
13,1300,494354518b,Unified Zylarite Council,Scientific,44.79,32.52,7.21,5.06,0.0
13,1300,a425d5c923,Allied Thranari Systems,Scientific,69.83,50.0,9.76,4.99,5.09
13,1300,9cad00795f,Allied Aethelgardian Systems,Diplomatic,61.91,50.0,0.0,6.06,5.85
13,1300,155f4eead5,The Aethelgardan Federation,Scientific,55.03,45.34,1.96,4.7,3.03
13,1300,35b25d7eaf,Unified Aethelgardis Council,Scientific,64.0,50.0,8.5,5.5,0.0
13,1300,4e674c46b8,Aethelgardan Directorate,Scientific,68.55,50.0,13.49,4.14,0.92
13,1300,e4a60e62b6,Unified Zeloid Council,Scientific,64.85,50.0,8.07,5.75,1.03
13,1300,24423298c0,Scientific Zylaroid Union,Scientific,64.12,50.0,8.38,5.74,0.0
13,1300,95985a8620,Xenan Directorate,Scientific,50.9,33.54,10.5,5.84,1.03
13,1300,80be4440e8,Kaelumis Directorate,Scientific,61.71,50.0,4.0,6.36,1.35
13,1300,c7a93adf27,The Thranis Federation,Scientific,62.49,50.0,3.25,5.85,3.39
13,1300,df2217070a,Allied Thranari Systems,Scientific,67.51,50.0,5.62,6.14,5.75
13,1300,c64460376e,Gamma-orionis Directorate,Scientific,65.23,50.0,8.08,5.88,1.26
13,1300,53e4b98264,Unified Orionian Council,Scientific,37.01,20.52,11.15,5.34,0.0
13,1300,14c594f145,Unified Orionian Council,Scientific,55.46,50.0,0.0,5.13,0.33
13,1300,075b3fb3b1,Unified Theta-orionis Council,Scientific,58.68,50.0,3.03,5.65,0.0
13,1300,d401178af2,Theta-orionis Commonwealth,Scientific,41.69,30.98,5.0,5.17,0.54
13,1300,6dfc531f16,Unified Xenis Council,Scientific,23.26,0.0,17.5,5.76,0.0
13,1300,36b91772ac,Unified Orionis Council,Scientific,14.02,0.0,9.18,4.84,0.0
13,1300,3c983bfdab,Unified Vesperari Council,Scientific,57.06,50.0,0.93,6.13,0.0
13,1300,db90f4ff25,Unified Xenan Council,Scientific,47.35,31.21,11.3,3.97,0.87
13,1300,cfec2df928,Consolidated Zylarex Worlds,Industrialist,73.12,50.0,7.83,5.89,9.41
13,1300,a189e2924d,The Thranian Federation,Scientific,63.55,50.0,0.0,5.87,7.68
13,1300,30e300e760,Scientific Sagittariite Union,Scientific,56.66,50.0,2.75,3.24,0.67
13,1300,65ea513ebb,Unified Sagittarian Council,Scientific,55.27,46.46,3.5,5.31,0.0
13,1300,6fbfc2a11d,Unified Orionite Council,Scientific,60.59,50.0,4.89,5.7,0.0
13,1300,bceea7e00e,Unified Orionan Council,Scientific,58.0,50.0,0.89,5.89,1.22
13,1300,9875fc03a4,Orionian Directorate,Scientific,54.96,38.42,10.71,5.54,0.29
13,1300,81601b2e5e,Unified Sigma-orionis Council,Scientific,56.46,50.0,0.0,6.32,0.13
13,1300,72196fa906,Sigma-orionis Commonwealth,Isolationist,60.32,50.0,0.0,6.16,4.16
13,1300,3c4760ddea,Zelis Commonwealth,Scientific,8.93,0.0,2.88,6.04,0.0
13,1300,9d578c755a,Scientific Zelian Union,Scientific,10.81,0.0,4.86,5.95,0.0
13,1300,23094db297,Allied Solian Systems,Isolationist,4.9,0.0,0.0,4.9,0.0
